id,question_id,choice_text,image_url,is_correct,sort_order
"4d291fab-b3bb-5094-9268-efa16843872c","ee889f36-f1cd-55a8-8276-1f80468b80ae","ウ：300",,"true","3"
"e3671dc8-c4ef-5ddd-aefc-1b034f049435","ee889f36-f1cd-55a8-8276-1f80468b80ae","エ：400",,"false","4"
"02623858-fb88-5b39-ad8f-0e9d4e6be323","950244ba-421b-5d5b-8f09-00d56c93bc3d","ア：受信者の承諾なしに無差別に送付されるメールのこと",,"true","1"
"197470b1-9d37-5e2a-a51d-f646bf093e4b","950244ba-421b-5d5b-8f09-00d56c93bc3d","イ：特定の目的の下にあらかじめ登録した参加者全員に同じメールを配信すること",,"false","2"
"351b5dee-4ba4-55d9-a8bc-88926089cdb0","950244ba-421b-5d5b-8f09-00d56c93bc3d","ウ：メールの受信者が複数の相手に同一内容のメールの送信や転送を行い, 受信者が増加し続けるメールのこと",,"false","3"
"0d42d923-940f-5ab6-9562-e2764f57579e","950244ba-421b-5d5b-8f09-00d56c93bc3d","エ：メールやWebページを用いてメッセージを書き込み, 不特定多数の相手と情報交換ができるコンピュータを用いたメッセージ交換システムのこと",,"false","4"
"b261c81a-707c-5b9e-8ac0-bd679a8c6505","8d001a3e-8e7a-5af0-9b06-20a8787ebd83","ア：演算機能は制御機能からの指示で演算処理を行う。",,"true","1"
"1b4301b7-34f3-57aa-ac7b-a0144287cbb3","8d001a3e-8e7a-5af0-9b06-20a8787ebd83","イ：演算機能は制御機能, 入力機能及び出力機能とデータの受渡しを行う。",,"false","2"
"91f17743-9273-58a5-a1d1-25f1f71faf71","8d001a3e-8e7a-5af0-9b06-20a8787ebd83","ウ：記憶機能は演算機能に対して演算を依頼して結果を保持する。",,"false","3"
"a1ae5cf3-27fa-5c7e-ba78-2e50a3c00086","8d001a3e-8e7a-5af0-9b06-20a8787ebd83","エ：記憶機能は出力機能に対して記憶機能のデータを出力するように依頼を出す。",,"false","4"
"77271c5b-923e-58ff-a723-3adb7f05dd85","1977db8a-466c-5a3a-82c9-92b1f60e7cf7","ア：Web サイトの閲覧や画像のクリックだけで料金を請求する詐欺のこと",,"false","1"
"624e2605-e5e2-5f5e-bbb8-fa4a50ad6ea2","1977db8a-466c-5a3a-82c9-92b1f60e7cf7","イ：攻撃者が PC への侵入後に利用するために, ログの消去やパックドアなどの攻撃ツールをパッケージ化して隠しておく仕組みのこと",,"false","2"
"7c19f068-814d-5da4-92a2-0da9769c3069","1977db8a-466c-5a3a-82c9-92b1f60e7cf7","ウ：多数のPCに感染して, ネットワークを通じた指示に従って PC を不正に操作することで一斉攻撃などの動作を行うプログラムのこと",,"true","3"
"59c7a3d2-971d-5fd3-b20a-bdca14e9c880","1977db8a-466c-5a3a-82c9-92b1f60e7cf7","エ：利用者の意図に反してインストールされ, 利用者の個人情報やアクセス履歴などの情報を収集するプログラムのこと",,"false","4"
"6fd70957-bd2f-50b2-9702-dc211966c97a","5162203b-032f-5bf1-b256-7b9b2d6fa2e5","ア：送信者のなりすまし防止",,"false","1"
"6752dcbb-fca5-5b5b-8a5c-f2590e7b026c","5162203b-032f-5bf1-b256-7b9b2d6fa2e5","イ：通信経路上でのデータの盗聴防止",,"true","2"
"88f9e706-1eb1-5012-8b19-71360b7d571e","5162203b-032f-5bf1-b256-7b9b2d6fa2e5","ウ：通信経路上での伝送エラーの発生防止",,"false","3"
"19c5be38-dbe2-512f-86f8-c4a3cafe0fde","5162203b-032f-5bf1-b256-7b9b2d6fa2e5","エ：伝送経路上で改ざんされた部分のデータ復元",,"false","4"
"1cf7df84-db4b-5a7c-83a9-696387c4e600","3a4ee922-360b-5446-8f3c-3c75fb156c66","ア：API",,"false","1"
"cdf3dd96-b709-50dc-a48c-2aad9f651cd5","3a4ee922-360b-5446-8f3c-3c75fb156c66","イ：Open XML",,"false","2"
"30fbaef2-762a-5c02-961b-b371bc986347","3a4ee922-360b-5446-8f3c-3c75fb156c66","ウ：RSS",,"true","3"
"34874fc4-afd5-57db-a73c-b11406ddb7e8","3a4ee922-360b-5446-8f3c-3c75fb156c66","エ：XHTML",,"false","4"
"63cf465d-5dfd-5e2b-b605-6065d076e27e","3bb08e61-d770-561a-ab70-5c8d7e08d61d","ア：アクセス権を, データと利用者の組合せに対して設定する。",,"true","1"
"0e91a0ac-5eeb-53c8-99e9-c6573cc760c5","3bb08e61-d770-561a-ab70-5c8d7e08d61d","イ：利用者ごとに限定されたデータベースの複製を配布する。",,"false","2"
"d7f86ce3-e081-516f-ab2f-adfc3b600c95","3bb08e61-d770-561a-ab70-5c8d7e08d61d","ウ：利用者ごとに専用のデータ項目 (列) を設ける。",,"false","3"
"5eec3c2a-b264-557e-8de9-96e0d8c643cb","3bb08e61-d770-561a-ab70-5c8d7e08d61d","エ：レコードごとにパスワードを設定して保護する。",,"false","4"
"aa5e08a2-9051-523f-9092-678a40c22ce1","50c4c77a-e9ea-55f3-80d8-b717dd82fc96","ア：ADSL",,"false","1"
"cf055dfd-8a85-5ae1-807b-faf71c922364","50c4c77a-e9ea-55f3-80d8-b717dd82fc96","イ：FTTH",,"true","2"
"82a0e13a-e1f2-5576-8c1a-c53e3b293d5d","50c4c77a-e9ea-55f3-80d8-b717dd82fc96","ウ：HDSL",,"false","3"
"cb87702a-7b49-5a70-b3cd-d62eb5c02bff","50c4c77a-e9ea-55f3-80d8-b717dd82fc96","エ：ISDN",,"false","4"
"3165ab57-1a5e-5ab2-9f86-7c3c48a44d8a","a1d843b7-6803-5668-8607-97e890c38e46","ア：複数のハードディスクに分散してデータを書き込み, 高速性や耐故障性を高める。",,"true","1"
"52f7bb98-81b1-5ae8-8dcc-fb901a97ee94","a1d843b7-6803-5668-8607-97e890c38e46","イ：複数のハードディスクを小容量の筐体に収納し, 設置スペースを小さくする。",,"false","2"
"76fc17a7-f6b7-584e-86ba-30e2df8b378b","a1d843b7-6803-5668-8607-97e890c38e46","ウ：複数のハードディスクを使って, 大量のファイルを複数世代にわたって保存する。",,"false","3"
"ae65df8c-32f6-5bf6-a174-3cb7c33507b2","a1d843b7-6803-5668-8607-97e890c38e46","エ：複数のハードディスクを, 複数の PC からネットワーク接続によって同時に使用する。",,"false","4"
"3359db3b-7044-51af-bac8-82cd138f6bd1","5c2adf1f-d811-527e-8f2f-a52d07a75615","ア：DHCP",,"false","1"
"09d753fb-61b7-5b6f-ac0b-f62c14b89681","5c2adf1f-d811-527e-8f2f-a52d07a75615","イ：DMZ",,"true","2"
"02ecc303-9dae-504c-9997-8a68d2958d63","5c2adf1f-d811-527e-8f2f-a52d07a75615","ウ：DNS",,"false","3"
"8b44567f-2c80-5a0e-8e3e-b18bb7f87778","5c2adf1f-d811-527e-8f2f-a52d07a75615","エ：DoS",,"false","4"
"620204c6-99c5-5b35-9aaf-40b917270afb","e61108cc-c313-595b-9876-14d5465d492d","ア：文字や図形，静止画像，動画像，音声など複数の素材を組み合わせて編集し，コンテンツを作成する。",,"true","1"
"4d06b63e-83f6-5ab2-8131-f78dbe2fe6fe","e61108cc-c313-595b-9876-14d5465d492d","イ：文字や図形，静止画像，動画像，音声などの情報検索をネットワークで簡単に行う。",,"false","2"
"ba5e4ed6-21e9-5287-9e00-b72afb026faa","e61108cc-c313-595b-9876-14d5465d492d","ウ：文字や図形, 静止画像, 動画像, 音声などのファイルの種類や機能を示すために小さな図柄で画面に表示する。",,"false","3"
"ea33caa3-d758-53fc-9d48-6bda6ae13061","e61108cc-c313-595b-9876-14d5465d492d","エ：文字や図形, 静止画像, 動画像, 音声などを公開するときに著作権の登録をする。",,"false","4"
"98f229a1-8109-5a26-8cc5-3fd638200c66","74cf7c8f-1bbc-598a-8ca5-bfbf94011837","ア：可用性",,"true","1"
"a6a960e3-aba1-5296-9c2d-2fc529357a7a","74cf7c8f-1bbc-598a-8ca5-bfbf94011837","イ：完全性",,"false","2"
"4d4c662f-f9be-573b-81d7-593f1d149721","74cf7c8f-1bbc-598a-8ca5-bfbf94011837","ウ：機密性",,"false","3"
"f5ee4fbe-f20f-54ca-b96d-e5386847cf57","74cf7c8f-1bbc-598a-8ca5-bfbf94011837","エ：保全性",,"false","4"
"311fb317-210e-5f75-bace-23e1f4c99860","7589b55a-b274-54dc-920a-5191681f8424","ア：4",,"false","1"
"fe6b7ee5-5edc-54a8-8ddc-f4bcbc4d6650","7589b55a-b274-54dc-920a-5191681f8424","イ：50",,"false","2"
"18c76c95-e63b-5dd1-8868-dafd949c381a","7589b55a-b274-54dc-920a-5191681f8424","ウ：400",,"true","3"
"5b792161-9288-5de9-a058-6c8916c249ab","7589b55a-b274-54dc-920a-5191681f8424","エ：5000",,"false","4"
"31179f09-cde4-555b-a9b4-172e1a82bc73","277483a7-9174-59b4-b840-36e5bc39c216","ア：アクセスは，SRAM と比較して高速である。",,"false","1"
"c4778317-ef05-5a99-bfa1-9ce7eafc532a","277483a7-9174-59b4-b840-36e5bc39c216","イ：主記憶装置に利用される。",,"true","2"
"06d0f52b-c7ab-5c68-842d-15c9e8b17c4c","277483a7-9174-59b4-b840-36e5bc39c216","ウ：電力供給が停止しても記憶内容は保持される。",,"false","3"
"c1db0cd3-5928-5673-8d70-86cbcc4f23a7","277483a7-9174-59b4-b840-36e5bc39c216","エ：読出し専用のメモリである。",,"false","4"
"a5c3b7f1-f1db-555b-9d43-62aaaa754fbb","91ef42fc-145a-5d9e-8b6a-6e52d143165d","ア：各表は, 主キーだけで関係付ける。",,"false","1"
"5516b5eb-d956-56b9-a288-7cde982a80e9","91ef42fc-145a-5d9e-8b6a-6e52d143165d","イ：主キーの値として, 同一のものがあってもよい。",,"false","2"
"67f968d5-4b91-5080-aa73-8733bafa7d9d","91ef42fc-145a-5d9e-8b6a-6e52d143165d","ウ：主キーの値として, NULL をもつことができない。",,"true","3"
"5718743b-7b20-5dde-807e-844ab247e7bf","91ef42fc-145a-5d9e-8b6a-6e52d143165d","エ：複数の列を組み合わせて主キーにすることはできない。",,"false","4"
"8b2f0723-98e3-5c03-b1da-7f4f94520464","b5ae232c-3ea4-5d3c-9387-f33310597b78","ア：SSL を利用した暗号化通信で, 利用する認証プログラムを提供する。",,"false","1"
"db63a301-6009-5707-9b2f-3cb3d08b91c3","b5ae232c-3ea4-5d3c-9387-f33310597b78","イ：Web サーバに不正な仕組みがないことを示す証明書を発行する。",,"false","2"
"67ce9c49-c873-50d1-b695-1e7a864b058b","b5ae232c-3ea4-5d3c-9387-f33310597b78","ウ：公開鍵が被認証者のものであることを示す証明書を発行する。",,"true","3"
"c953f828-ff10-5cec-9114-166575a73702","b5ae232c-3ea4-5d3c-9387-f33310597b78","エ：被認証者のディジタル署名を安全に送付する。",,"false","4"
"0992cccf-a787-513c-a024-e55efd9f64b8","65d3312f-7036-54a1-92a1-e0baaf749e6c","ア：1 台のコンピュータに複数のマイクロプロセッサを搭載し, 並列処理ができるシステムのことである。",,"false","1"
"f814ce8c-cb8d-5af5-939c-42bc248bac37","65d3312f-7036-54a1-92a1-e0baaf749e6c","イ：2 系続のコンピュータが, 互いの処理結果を照合しながら同一処理を行うシステムのことである。",,"true","2"
"e8512394-31bc-5caf-981b-e599794675a3","65d3312f-7036-54a1-92a1-e0baaf749e6c","ウ：障害時に，予備のコンピュータに切り替えて処理を継続するシステムのことである。",,"false","3"
"fc2f9780-c20d-5f43-b016-adc94019c5f6","65d3312f-7036-54a1-92a1-e0baaf749e6c","エ：複数のコンピュータを直列に接続して, 機能を分担するシステムのことである。",,"false","4"
"2ab3294e-7f13-5ea2-8d7d-72531f612518","ef0d3aa7-53fd-5cbb-a4c3-52886c721cf9","ア：階層が異なれば同じ名称のディレクトリが作成できる。",,"true","1"
"ecb3be0b-678d-54f1-b579-85508fefe7ed","ef0d3aa7-53fd-5cbb-a4c3-52886c721cf9","イ：カレントディレクトリは常に階層構造の最上位を示す。",,"false","2"
"1807a152-66d1-5327-88e7-21ba7c62fe7d","ef0d3aa7-53fd-5cbb-a4c3-52886c721cf9","ウ：相対パス指定ではファイルの作成はできない。",,"false","3"
"820ea9d0-5975-59d4-89c4-79bdba12ab91","ef0d3aa7-53fd-5cbb-a4c3-52886c721cf9","エ：ファイルが一つも存在しないディレクトリは作成できない。",,"false","4"
"be64f748-08d8-574e-b41e-21335c242f5e","310ba22e-ad11-5933-a86a-81b72e9f07dd","ア：更新処理を中断して参照させる。",,"false","1"
"b020f590-ca8f-52c7-bd6c-3049f0a441f4","310ba22e-ad11-5933-a86a-81b72e9f07dd","イ：更新中の最新のデータを参照させる。",,"false","2"
"1e538548-811c-573e-ae12-8b41a52c6639","310ba22e-ad11-5933-a86a-81b72e9f07dd","ウ：更新中の利用者の処理が終了してから参照させる。",,"true","3"
"ecbad676-ad76-5416-a823-c006e2823a3f","310ba22e-ad11-5933-a86a-81b72e9f07dd","エ：更新を破棄して更新前のデータを参照させる。",,"false","4"
"c132c659-9cbb-589d-a3c5-7b4c89368ce0","9c1df407-40ca-5204-87b0-c813e7d25ac0","ア：a:営業担当者 b:受注処理",,"false","1"
"1d6159f6-ce4f-5c7d-8ced-81bbd2b91cb9","9c1df407-40ca-5204-87b0-c813e7d25ac0","イ：a:出荷管理ファイル b:倉庫担当者",,"false","2"
"fcda1d3f-7cb5-53b6-ada5-fdf3c6284684","9c1df407-40ca-5204-87b0-c813e7d25ac0","ウ：a:受注管理ファイル b:出荷処理",,"true","3"
"dbbc6da4-8256-532a-a8eb-8428fb99e447","9c1df407-40ca-5204-87b0-c813e7d25ac0","エ：a:受注処理 b:受注管理ファイル",,"false","4"
"6221160f-ba2b-5f4a-9348-f97140b21905","39e6454c-2045-5694-8dae-fdcd7fa61e42","ア：c:通常注文か d:注文数≦在庫数の70%",,"false","1"
"a69a278a-5d89-54fd-a89d-daff733121ce","39e6454c-2045-5694-8dae-fdcd7fa61e42","イ：c:通常注文か d:注文数>在庫数の70%",,"true","2"
"20363ce3-e8dc-5ab6-91ec-80bbc0995398","39e6454c-2045-5694-8dae-fdcd7fa61e42","ウ：c:優先注文か d:注文数≦在庫数の70%",,"false","3"
"8091efeb-c6b2-52f6-9f10-c2cf146734a2","39e6454c-2045-5694-8dae-fdcd7fa61e42","エ：c:優先注文か d:注文数>在庫数の70%",,"false","4"
"a7da424a-11d3-595b-814e-835ef0a57a3f","26384f21-3fee-5b62-acb1-c3c6baa86b47","ア：7",,"false","1"
"9b9e4944-be4f-59e9-9597-1437be15fa96","26384f21-3fee-5b62-acb1-c3c6baa86b47","イ：10",,"false","2"
"19739d52-95fc-5db6-bd0b-dad4a8b0d5a3","26384f21-3fee-5b62-acb1-c3c6baa86b47","ウ：14",,"true","3"
"1b8d9301-874f-56d5-ab90-8a3618d88f0a","26384f21-3fee-5b62-acb1-c3c6baa86b47","エ：20",,"false","4"
"21df0a0c-3fb7-5d1c-a272-1290c7d1fc7d","f75bda7f-4959-5ec6-8b0b-7344ba83a882","ア：70,000",,"false","1"
"cd738bfd-f50f-522a-b844-0535692907ca","f75bda7f-4959-5ec6-8b0b-7344ba83a882","イ：90,000",,"true","2"
"3a162627-9680-5ba2-ba01-34ce792b8edc","f75bda7f-4959-5ec6-8b0b-7344ba83a882","ウ：105,000",,"false","3"
"dde78cc2-9657-57d9-88db-3d288eaf26f6","f75bda7f-4959-5ec6-8b0b-7344ba83a882","エ：155,000",,"false","4"
"08a79a6a-f0b8-5945-a2f8-ec35f8e0931d","b5ca36d6-1b49-56ed-94b7-d9a367b5b0b3","ア：C2／B2",,"false","1"
"7bfac7e9-01f1-5d92-a936-0cac19120ec4","b5ca36d6-1b49-56ed-94b7-d9a367b5b0b3","イ：D2／B2",,"true","2"
"d1fcab76-5892-5648-8893-0cb720ba8c70","b5ca36d6-1b49-56ed-94b7-d9a367b5b0b3","ウ：D12／B12＊B2",,"false","3"
"b40e8e04-fc15-598c-b2d9-24ff0f2be188","b5ca36d6-1b49-56ed-94b7-d9a367b5b0b3","エ：D2／D12",,"false","4"
"f13703ad-bf1f-5722-9739-05547c874817","f63b3552-b1ed-5354-b9f1-2e8a3a6a32ec","ア：商品えは, 薄利多売で利益を上げている商品であり, 利益を維持するためには品切れが起こらないよう商品管理に注意する必要がある。",,"false","1"
"f3a3d1e0-530c-50d0-9f53-5b794416ca3e","f63b3552-b1ed-5354-b9f1-2e8a3a6a32ec","イ：商品かは, 売上高は少ないが最も販売効率が良いので, 現状維持でよい。",,"false","2"
"b9ecdbb4-b56e-5d42-85ea-1804d1c23fef","f63b3552-b1ed-5354-b9f1-2e8a3a6a32ec","ウ：商品くは, 売上高は多くないが, 余分な在庫が少なく, 利益が大きいので, 売上を増やす工夫をすれば効率よく利益の増加が図れる。",,"true","3"
"187af07e-9835-59eb-8b53-63050d847f27","f63b3552-b1ed-5354-b9f1-2e8a3a6a32ec","エ：商品こは, 販売数量は少ないが価格の高い高級商品であり, 幅広い顧客層を維持するためには大切な商品である。",,"false","4"
"47bf90f4-f591-5bc9-b176-02e185a21e98","709d915d-0945-5771-bfd9-8dd56f75766d","ア：IF(I2≦0.7,'A',IF(I2≦0.9,'B','C'))",,"true","1"
"9838cf41-01d9-546d-897e-b390173da7ac","709d915d-0945-5771-bfd9-8dd56f75766d","イ：IF(I2≦0.9,'C',IF(I2≦0.7,'A','B'))",,"false","2"
"ef8cb2cc-5c95-5515-a954-b153b5599eb0","709d915d-0945-5771-bfd9-8dd56f75766d","ウ：IF(I2≧0.7,'A',IF(I2≧0.9,'B','C'))",,"false","3"
"fa29c839-9c1f-5c16-9e1d-21706cff4947","709d915d-0945-5771-bfd9-8dd56f75766d","エ：IF(I2≧0.9,'C',IF(I2≧0.7,'A','B'))",,"false","4"
"f51dabff-35e7-5519-9a70-efe640adc4b7","03ab7f6f-e261-5793-987e-15c04b9bf779","ア：1",,"true","1"
"32491d39-89fe-5afb-8b90-9b242f232d5c","03ab7f6f-e261-5793-987e-15c04b9bf779","イ：2",,"false","2"
"545010a4-f468-562e-a923-c106cadde5d8","03ab7f6f-e261-5793-987e-15c04b9bf779","ウ：3",,"false","3"
"d9ee88c2-17c2-580a-ae36-840a550441c5","03ab7f6f-e261-5793-987e-15c04b9bf779","エ：4",,"false","4"
"a32d0f6c-59e9-514b-897f-a93be4dca335","ffca5cfa-8300-5155-a1f1-6608bffb2ec3","ア：1,000",,"false","1"
"c6ce0dec-0868-5dd3-b4f0-c7f9a2991eca","ffca5cfa-8300-5155-a1f1-6608bffb2ec3","イ：1,500",,"false","2"
"f603c8a5-924c-50ea-a24c-b4d3dfafba83","ffca5cfa-8300-5155-a1f1-6608bffb2ec3","ウ：1,800",,"true","3"
"dccfe2e8-e969-5f90-9822-23f774cc8262","ffca5cfa-8300-5155-a1f1-6608bffb2ec3","エ：2,000",,"false","4"
"f431c5a1-f6e8-5e34-81ac-58bd3171447e","042126f6-aeff-55ce-a27f-1c8b9e6da664","ア：取引先コード",,"false","1"
"9230c2d6-773c-5c1c-8fdb-c613d7cfb421","042126f6-aeff-55ce-a27f-1c8b9e6da664","イ：取引先コード，名前",,"false","2"
"e33c0ae2-f4d1-594b-b015-367065e59062","042126f6-aeff-55ce-a27f-1c8b9e6da664","ウ：取引先コード，部署名",,"true","3"
"63b6f9ff-36e8-5d2d-a251-801e4581032c","042126f6-aeff-55ce-a27f-1c8b9e6da664","エ：名前，役職",,"false","4"
"d80c1ec7-2a1b-5efc-8854-340f20bdc69d","a981ddb7-0d59-5de9-94f7-31b7fe5aa2de","ア：販売単価表 = 商品表 = 取引先担当者表 = 取引先表",,"false","1"
"4543e5cc-70af-53d7-8bf0-dddaf0ea683f","a981ddb7-0d59-5de9-94f7-31b7fe5aa2de","イ：販売単価表 = 商品表 ≧ 取引先担当者表 = 取引先表",,"true","2"
"c88fe06e-6926-5f14-8b8a-2e88f918f4f4","a981ddb7-0d59-5de9-94f7-31b7fe5aa2de","ウ：販売単価表 ≧ 商品表 ≧ 取引先担当者表 = 取引先表",,"false","3"
"f8f5527d-eb09-56ab-bff1-4b7692ab20ba","a981ddb7-0d59-5de9-94f7-31b7fe5aa2de","エ：販売単価表 ≧ 商品表 ≧ 取引先担当者表 ≧ 取引先表",,"false","4"
"d5a40252-85d1-5db8-89b7-60a0b682c297","7cf9647f-ffa2-5d30-9a52-44662a53add9","ア：[表] 1つの表: | 伝票番号 | 日付 | 取引先コード | 部署名 | 商品コード | 数量 | 単価 |",,"false","1"
"1d03186e-f42e-5e39-8000-ec77098ec2f1","7cf9647f-ffa2-5d30-9a52-44662a53add9","イ：[表] 表1: | 伝票番号 | 日付 | 取引先コード | 部署名 | / 表2: | 商品コード | 数量 | 単価 |",,"false","2"
"f20412f0-9cbf-585d-8d8f-ef3ec517638a","7cf9647f-ffa2-5d30-9a52-44662a53add9","ウ：[表] 表1: | 伝票番号 | 日付 | 取引先コード | 部署名 | / 表2: | 伝票番号 | 商品コード | 数量 | 単価 |",,"true","3"
"b2bb02f0-64c5-5d65-b893-a3a42e103c5b","7cf9647f-ffa2-5d30-9a52-44662a53add9","エ：[表] 表1: | 伝票番号 | 日付 | / 表2: | 取引先コード | 部署名 | / 表3: | 商品コード | 数量 | 単価 |",,"false","4"
"f86920eb-1dc9-51b5-ac94-86843c3a0560","60a226d5-e3f9-51b3-900a-f34a5496a058","ア：株主に対して企業活動の正当性を保持するために，経営管理が適切に行われているかどうかを監視し，点検する。",,"false","1"
"83369d2b-d556-5760-9eae-b59c35886330","60a226d5-e3f9-51b3-900a-f34a5496a058","イ：株主やそのほかの利害関係者に対して，経営活動の内容，実績に関する説明責任を負う。",,"false","2"
"f2913c9a-64bf-5d9f-9808-5ba36ed69250","60a226d5-e3f9-51b3-900a-f34a5496a058","ウ：企業倫理に基づき，ルール，マニュアル，チェックシステムなどを整備し，法令や社会規範を遵守した企業活動を行う。",,"true","3"
"ca438702-5e4e-5a55-9fb5-a24d1370e6b0","60a226d5-e3f9-51b3-900a-f34a5496a058","エ：投資家やアナリストに対して，投資判断に必要な正確な経営情報を適時に，かつ継続して提供する。",,"false","4"
"aeb1bcb3-bb5b-550d-985f-538998c13a3b","0bdeb6eb-675a-53a2-8117-e9771d62e006","ア：企業の名称, 電話番号, 住所など, 特定の企業が識別できる情報",,"false","1"
"61758619-1b68-542e-99f5-5bf9dde7c6e4","0bdeb6eb-675a-53a2-8117-e9771d62e006","イ：記名方式で取得したアンケートから, 回答だけを集計して作成した報告書",,"false","2"
"c98a6ea1-876b-5458-84da-9e18a8ea0e1c","0bdeb6eb-675a-53a2-8117-e9771d62e006","ウ：氏名, 生年月日, 住所が記入された顧客台帳",,"true","3"
"5baf6f4f-16fd-53d3-9519-a9082e740d4e","0bdeb6eb-675a-53a2-8117-e9771d62e006","エ：年代別顧客の人数分布と売上金額が表示された表",,"false","4"
"d8021d32-e518-505a-881e-41d2e15f7035","0851a529-11c9-5c34-a2a5-3e0570f15fa3","ア：情報システム部門からCIOに提示する。",,"false","1"
"b65f656f-2728-5cfa-95ad-281c8f6dbb9e","0851a529-11c9-5c34-a2a5-3e0570f15fa3","イ：情報システム部門からベンダに提示する。",,"true","2"
"e662e5ca-2a8d-5817-9eb6-68c27d037e23","0851a529-11c9-5c34-a2a5-3e0570f15fa3","ウ：情報システム部門から利用部門に提示する。",,"false","3"
"b68843b9-8031-597d-b226-62299f046e65","0851a529-11c9-5c34-a2a5-3e0570f15fa3","エ：ベンダからCIOに提示する。",,"false","4"
"41960def-e96a-570c-8f81-0cf7107c9622","5b2f1a40-329a-50de-92a1-91ca7c145ac4","ア：ニッチ戦略",,"true","1"
"6281ca8a-eed3-5a01-990b-98a38da613ca","5b2f1a40-329a-50de-92a1-91ca7c145ac4","イ：プッシュ戦略",,"false","2"
"a229c788-fb1a-59e0-bdb9-42776f060a8a","5b2f1a40-329a-50de-92a1-91ca7c145ac4","ウ：ブランド戦略",,"false","3"
"e1e709b4-9668-52b1-98bd-a04e49730e78","5b2f1a40-329a-50de-92a1-91ca7c145ac4","エ：プル戦略",,"false","4"
"33dd807d-0f6f-5ad5-b9ff-3d5644e987c1","34ee172b-53e2-509f-8be6-b4d4d4a78e3e","ア：BSC",,"false","1"
"1013f81d-01fa-5016-995b-52c60b255218","34ee172b-53e2-509f-8be6-b4d4d4a78e3e","イ：CRM",,"true","2"
"85c7f55b-d161-5334-a6f3-77ed41ad59f4","34ee172b-53e2-509f-8be6-b4d4d4a78e3e","ウ：ERP",,"false","3"
"cf917239-908c-5151-b21a-686cf0846644","34ee172b-53e2-509f-8be6-b4d4d4a78e3e","エ：PPM",,"false","4"
"b450a8a3-725d-5157-a87e-8407ad9a69bc","24bfa6fa-644f-5c18-b035-2283340c5134","ア：コンピュータ設備の利用をサービスとして提供し, 使用料を課金する。",,"false","1"
"79b8c828-be8d-5014-bb6c-c659891e257d","24bfa6fa-644f-5c18-b035-2283340c5134","イ：情報システム部門の機能の一部を受託し, 業務委託料を課金する。",,"false","2"
"b1ada540-9577-569c-8f57-e8ade526e84e","24bfa6fa-644f-5c18-b035-2283340c5134","ウ：ソフトウェアの機能を複数の企業にインターネット経由でサービスとして提供し,使用料を課金する。",,"true","3"
"a3ab14a3-7828-5989-bb3e-c9d8537a3ec8","24bfa6fa-644f-5c18-b035-2283340c5134","エ：ソフトウェアをダウンロードさせる対価としてライセンス料を課金する。",,"false","4"
"caf2a16c-b31c-5851-b426-d01f01d752f5","bd518001-991c-5c35-a519-e93c80ff1787","ア：A",,"false","1"
"e08b4ab8-0091-5bbc-9fe7-92eb995b8ff0","bd518001-991c-5c35-a519-e93c80ff1787","イ：B",,"true","2"
"144a9090-1eb2-5ef8-bfa7-5febb8850926","bd518001-991c-5c35-a519-e93c80ff1787","ウ：C",,"false","3"
"b0b892a1-3f58-55ef-bd6a-d364ab09cf72","bd518001-991c-5c35-a519-e93c80ff1787","エ：D",,"false","4"
"bd7049f0-f720-58d5-a0a1-41c3486993ab","f37eca8a-7125-5574-b685-2ff0ca323075","ア：JAN",,"true","1"
"b23da859-b6ea-598c-bb4b-8d99ef96988c","f37eca8a-7125-5574-b685-2ff0ca323075","イ：JAS",,"false","2"
"c86746a8-0723-59b7-b1d8-d9ec5250af9d","f37eca8a-7125-5574-b685-2ff0ca323075","ウ：JIS",,"false","3"
"a39ab9dd-cb54-5603-a6e3-a10a0aa92c3e","f37eca8a-7125-5574-b685-2ff0ca323075","エ：QR",,"false","4"
"48adfec5-a119-5a26-a394-d80983f128d9","2012dff3-1ec2-5923-aaee-37e0e1b2352e","ア：インターネットで公開されている技術情報を印刷し, 部外秘と表示してファイリングした資料",,"false","1"
"0a035283-0083-56c7-842e-52b9d4d94094","2012dff3-1ec2-5923-aaee-37e0e1b2352e","イ：限定された社員の管理下にあり, 施錠した書庫に保管している, 自社に関する不正取引の記録",,"false","2"
"69ae044c-8141-52ee-80e0-954c1bec0ec1","2012dff3-1ec2-5923-aaee-37e0e1b2352e","ウ：社外秘としての管理の有無にかかわらず, 秘密保持義務を含んだ就業規則に従って勤務する社員が取り扱う書類",,"false","3"
"231a0af3-d5be-5b80-8cd1-68faa041fa2f","2012dff3-1ec2-5923-aaee-37e0e1b2352e","エ：秘密保持契約を締結した下請業者に対し, 部外秘と表示して開示したシステム設計書",,"true","4"
"d124a5d7-61df-54ae-a1dd-36cb2703ade7","1aa99d28-c85e-56d1-9f4c-7ab03d587bd0","ア：金のなる木",,"true","1"
"6fac8a3f-1d54-5ca6-9363-c9d5d389ffac","1aa99d28-c85e-56d1-9f4c-7ab03d587bd0","イ：花形製品",,"false","2"
"2aec8f1e-de46-5144-b63d-5e9c2dfb19a6","1aa99d28-c85e-56d1-9f4c-7ab03d587bd0","ウ：負け犬",,"false","3"
"9563511b-0e10-525d-a97c-7848f51e40c5","1aa99d28-c85e-56d1-9f4c-7ab03d587bd0","エ：問題児",,"false","4"
