id,source_key,exam_date,subject_id,question_number,question_text,question_type,image_url,explanation,difficulty,points,explanation_ja,explanation_en,explanation_vi
"d42a6404-9b5e-5c61-8d39-becdeb3304b0","ip-quiz-v1:2012h24h-q082","2012-04-01","cc000003-0000-0000-0000-000000000001","82","光ファイバを使った家庭向けの通信サービスを示す用語はどれか。","multiple_choice",,,"2","1",,,
"57853845-751d-5174-98aa-d2909c36d908","ip-quiz-v1:2012h24h-q083","2012-04-01","cc000003-0000-0000-0000-000000000001","83","ファイルaaaは表のとおりにアクセス権が設定されている。ユーザBがファイルaaaをコピーしてファイルbbbを作成できるようにするとき，ファイルaaaへのアクセス権に関する記述のうち，適切なものはどれか。

| | ファイル所有者 | ファイル所有者以外 |
| ユーザA | R | - |
注記 アクセス権の意味 R：読込み可，W：書込み可，－：読込み・書込みいずれも不可","multiple_choice","/quiz-figures/2012h24h-q083.webp",,"2","1",,,
"0430298f-01d4-59f9-a1cb-0d5d80013a20","ip-quiz-v1:2012h24h-q084","2012-04-01","cc000003-0000-0000-0000-000000000001","84","スキャナやプリンタの性能の一つである解像度を表す単位はどれか。","multiple_choice",,,"2","1",,,
"07c94103-b3f1-5e18-bf88-4c7bbccd78df","ip-quiz-v1:2012h24h-q085","2012-04-01","cc000001-0000-0000-0000-000000000001","85","Fさんは，上司から，評価項目の重みは，価格と性能を同じとし，サービスよりも性能を重視して付けるように指示を受けた。Fさんは，この指示を受け，評価項目の重みを相対的に比較するために，次の表2を作成した。この表2の条件を満たす評価項目の重みの付け方として，適切なものはどれか。

表2 評価項目の相対的な比較

| 評価項目 | 比較 | 評価項目 |
| 価格 | ＝ | 性能 |
| 価格 | ＞ | サービス |
| 性能 | ＞ | サービス |","multiple_choice","/quiz-figures/2012h24h-q085.webp",,"2","1",,,
"edfda11b-2cc1-5c5e-b32e-70f18be9bfda","ip-quiz-v1:2012h24h-q086","2012-04-01","cc000001-0000-0000-0000-000000000001","86","上司から評価値を付けるように指示を受けたFさんは，評価値の決定に先立って，価格，性能，サービスのそれぞれについて，機種A～Dの2機種ごとに，全ての組合せで優劣を比較した。その結果を次の表3に示す。表の1行は1回の比較を行った結果を示している。表を完成させるために必要な比較回数は何回か。

表3 機種A～Dの2機種ごとの全ての組合せの優劣

| 機種A | 比較 | 機種 |
| 価格 | ＝ | 機種B |
| 機種A | ＞ | 機種C |
| … | … | … |
| 性能 | … | … |
| サービス | … | … |","multiple_choice","/quiz-figures/2012h24h-q086.webp",,"2","1",,,
"09038953-371f-530d-86e1-bf6c6cfe7255","ip-quiz-v1:2012h24h-q087","2012-04-01","cc000001-0000-0000-0000-000000000001","87","Fさんは，価格，性能，サービスのそれぞれについて，機種A～Dの2機種ごとに，全ての組合せで優劣を比較し，表4の相対比較表を作成した。Fさんは，完成した相対比較表を基に，評価表の評価値を検討することにした。機種Aと他の機種の性能に関する比較結果が表4の相対比較表のようになったとき，表5の評価表案のaに入る評価値が取り得る値の並びとして，適切なものはどれか。

表4 相対比較表

| | | 性能 | サービス |
| 機種A | ＞ | 機種B | |
| 機種A | ＞ | 機種C | |
| 機種A | … | 機種D | |

表5 評価表案

| 評価項目 | 重み | 機種A | 機種B | 機種C | 機種D |
| 性能 | | a | 3 | 3 | 6 |
注記 網掛けの部分は，表示していない。","multiple_choice","/quiz-figures/2012h24h-q087.webp",,"2","1",,,
"9e612cbb-1c76-5997-93b5-7e851ad3fa1e","ip-quiz-v1:2012h24h-q088","2012-04-01","cc000001-0000-0000-0000-000000000001","88","Fさんは，作成した評価表案の評価値を上司に見直してもらい，最終的に次の表6の評価表を使って検討資料を作成した。このとき，選定要件に従って選定される機種はどれか。

表6 評価表

| 評価項目 | 重み | 機種A | 機種B | 機種C | 機種D |
| 価格 | 2 | 7 | 7 | 5 | 5 |
| 性能 | 2 | 6 | 3 | 3 | 7 |
| サービス | 1 | 5 | 7 | 8 | 4 |","multiple_choice","/quiz-figures/2012h24h-q088.webp",,"2","1",,,
"ac3f97fa-ce08-5375-8b4a-5ba1354b5faa","ip-quiz-v1:2012h24h-q089","2012-04-01","cc000002-0000-0000-0000-000000000001","89","〔テクノロジ〕
問89 Bさんは、割引適用の機能に関するテストデータを準備するために、表2に示す割引適用表を作成して整理することにした。割引適用表の a に入れる適切な記述はどれか。ここで、割引適用表の上の2行は割引適用の条件であり、真のとき ""Y""、偽のとき ""N"" と記述する。同じ列にある二つの条件の真偽の組合せとなった場合の受講料の割引率を同じ列の3行目に記述する。

表1 研修コース表

| 研修コース名 | 開講日 | 受講料（円） | テキスト代（円） |
|---|---|---|---|
| コースP | 9月4日 | 10,000 | 2,000 |
| コースQ | 9月17日 | 8,000 | 2,000 |
| コースR | 9月25日 | 20,000 | 請求なし |
| コースS | 10月2日 | 15,000 | 1,500 |

表2 割引適用表

| 会員である | Y | Y | N | N |
|---|---|---|---|---|
| 同じ月で複数コースの請求がある | Y | Y | N | N |
| 受講料の割引率（％） | a | a | a | a |","multiple_choice","/quiz-figures/2012h24h-q089.webp",,"2","1",,,
"05f66d46-d9e4-5835-ab20-e5dbcf32afe1","ip-quiz-v1:2012h24h-q090","2012-04-01","cc000002-0000-0000-0000-000000000001","90","次の研修受講状況をテストケースとして，受講料とテキスト代に関する記述として，適切なものはどれか。
〔研修受講状況〕
(1) 試験花子さんは会員，応用次郎さんは一般に属している。
(2) 試験花子さんは，コースPとコースSを受講した。
(3) 応用次郎さんは，コースQとコースRを受講した。","multiple_choice",,,"2","1",,,
"c6d8156a-517e-5d1e-b05d-835d5f377c14","ip-quiz-v1:2012h24h-q091","2012-04-01","cc000002-0000-0000-0000-000000000001","91","Bさんは，請求明細書が正しく作成されるかどうかを確認するために，表3に示すNo.1～4のテストデータを用意した。このテストデータを使って確認できることとして，次の記述(1)，(2)中のb，cに入れる適切な字句の組合せはどれか。

表3 テストデータ

| No. | 申込日 | 変更日 | 会社名 | 会員/一般 | 請求依頼者 | 申込者 | 受講コース | 登録 出席 |
| 1 | 8月4日 | | M社 | 会員 | 情報太郎 | 試験花子 | コースP | 登録 出席 |
| 2 | 8月7日 | | M社 | 会員 | 情報太郎 | 技術太郎 | コースQ | 登録 欠席 |
| 3 | 9月1日 | | M社 | 会員 | 情報太郎 | 試験花子 | コースQ | 登録 出席 |
| 4 | 8月4日 | | N社 | 一般 | 基本良子 | 応用次郎 | コースR | 登録 欠席 |

(1) No.1とNo. b のデータを使うと，会員の申込者が同一月に複数受講した場合に，受講料の割引が適用されたことを確認できる。
(2) No. c のデータを使うと，欠席の場合にテキスト代が請求されないことを確認できる。","multiple_choice","/quiz-figures/2012h24h-q091.webp",,"2","1",,,
"69e8fd4e-aa67-513f-8295-c2662b865312","ip-quiz-v1:2012h24h-q092","2012-04-01","cc000002-0000-0000-0000-000000000001","92","〔マネジメント〕
問92 Ｓさんは，申込みの取消しと欠席の場合の請求額についてテストすることにした。次の受入れテストケースについて，申込者に対する請求額として，適切なものはどれか。ここで，Ａ社は，休日以外は営業日となっており，コースは営業日に開講される。9月のカレンダは図1のとおりである。

| 日 | 月 | 火 | 水 | 木 | 金 | 土 |
|---|---|---|---|---|---|---|
|  |  |  |  |  |  | 1 |
| 2 | 3 | 4 | 5 | 6 | 7 | 8 |
| 9 | 10 | 11 | 12 | 13 | 14 | 15 |
| 16 | 17 | 18 | 19 | 20 | 21 | 22 |
| 23 | 24 | 25 | 26 | 27 | 28 | 29 |
| 30 |  |  |  |  |  |  |

注記　網掛けをしている日が休日である
図1　9月のカレンダ

〔受入れテストケース〕
(1) 文京花子さんと東京三郎さんは会員であり，大阪幸子さんは一般である。
(2) 3名ともに9月に開講されるコースを1コースずつ受講申込みしている。
(3) 文京花子さんは，コースＱを申し込んでいたが，9月12日に取り消した。
(4) 大阪幸子さんは，コースＲを申し込んでいたが，9月19日に取り消した。
(5) 東京三郎さんは，コースＱを申し込んでいたが，当日欠席した。","multiple_choice","/quiz-figures/2012h24h-q092.webp",,"2","1",,,
"95209617-9f5f-51db-a173-299eadbe60f6","ip-quiz-v1:2012h24h-q093","2012-04-01","cc000001-0000-0000-0000-000000000001","93","予約システムのRFP の説明として, 適切なものはどれか。","multiple_choice",,,"2","1",,,
"e3a61945-9f9d-5ab0-88c1-24f06b0a5359","ip-quiz-v1:2012h24h-q094","2012-04-01","cc000001-0000-0000-0000-000000000001","94","事務所統合プロジェクトのメンバは，次のとおりである。このとき，予約システムのRFPの作成者に関する記述として，最も適切なものはどれか。

［事務所統合プロジェクトのメンバ］

| 役割 | 担当者 |
|---|---|
| 事務所統合のプロジェクトリーダ | Aさん |
| 予約システムの導入責任者 | Bさん |
| プロジェクトメンバ | C，D，Eさん |
| 情報システム部の支援者 | Fさん |
| 会議室の施工業者の担当者 | Gさん |","multiple_choice",,,"2","1",,,
"25f7a51b-0057-5c20-89d7-a36952ea761a","ip-quiz-v1:2012h24h-q095","2012-04-01","cc000001-0000-0000-0000-000000000001","95","予約システムのRFP に記載する内容の説明として, 適切でないものはどれか。","multiple_choice",,,"2","1",,,
"d9a88914-eb60-5f01-8140-82299847741e","ip-quiz-v1:2012h24h-q096","2012-04-01","cc000001-0000-0000-0000-000000000001","96","Bさんは，予約システムのRFPの提示先として候補となっている複数の会社に対して，保有技術や実績を調べた結果，次の会社が候補として残った。実際にRFPを提示する会社として，適切なものはどれか。
(1) 現在，情報システム部がシステム開発を委託しているX社
(2) 過去に，総務部がシステム開発を委託したことのあるY社
(3) 会議室予約システムの開発経験をもつZ社","multiple_choice",,,"2","1",,,
"3457802a-ce71-5a1c-9b97-3891185a0034","ip-quiz-v1:2012h24h-q097","2012-04-01","cc000001-0000-0000-0000-000000000001","97","ISBN コードの1桁目から12桁目が次の数字の場合、13桁目に付加されるチェック数字 X はどれか。

| 桁 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
|  | 9 | 7 | 8 | 4 | 0 | 0 | 0 | 0 | 8 | 6 | 0 | 1 | X |","multiple_choice","/quiz-figures/2012h24h-q097.webp",,"2","1",,,
"86648641-8c27-5dc2-9050-731d2fb74f4f","ip-quiz-v1:2012h24h-q098","2012-04-01","cc000001-0000-0000-0000-000000000001","98","ISBN コードにチェック数字が含まれていることによって得られる効果はどれか。","multiple_choice",,,"2","1",,,
"fa60c22a-58ed-5c43-b484-456dc097ce0f","ip-quiz-v1:2012h24h-q099","2012-04-01","cc000003-0000-0000-0000-000000000001","99","〔テクノロジ〕
問99 表計算ソフトを使ってチェック数字を求めることにした。チェック数字を求めるワークシートを，次の手順で作成するとき，a に入れる適切な計算式はどれか。

(1) セル B1〜N1に，ISBN コードの桁数を表す数値を入力する。
(2) セル B2〜N2に，ISBN コードの1〜12桁を，各セルに1桁ずつ入力する。
(3) セル B3〜M3に，ISBN コードの各桁に対応した重みを入力する。
(4) セル B4に，式 [ a ] を入力し，セル C4〜M4に複写する。
(5) セル B5に，セル B4〜M4の合計を求める式を入力する。
(6) セル B6に，セル B5の値を10で割った余りを求める式を入力する。
(7) セル N2に，チェック数字を求める式を入力する。

図2 チェック数字を求めるワークシート

| | A | B | C | D | E | F | G | H | I | J | K | L | M | N |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 1 | 桁 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 |
| 2 | ISBN コード | 9 | 7 | 8 | 4 | 0 | 0 | 0 | 0 | 1 | 2 | 3 | 4 | |
| 3 | 重み | 1 | 3 | 1 | 3 | 1 | 3 | 1 | 3 | 1 | 3 | 1 | 3 | |
| 4 | 積 | | | | | | | | | | | | | |
| 5 | 和(S) | 72 | | | | | | | | | | | | |
| 6 | 剰余 | | | | | | | | | | | | | |

注記 網掛けの部分は，表示していない。","multiple_choice","/quiz-figures/2012h24h-q099.webp",,"2","1",,,
"a489647d-1b2a-5641-b840-ad3e805b7296","ip-quiz-v1:2012h24h-q100","2012-04-01","cc000003-0000-0000-0000-000000000001","100","〔テクノロジ〕
問100　表計算ソフトを使ってチェック数字を求めることにした。チェック数字を求める次のワークシート中のセル N2に入れる適切な式はどれか。このワークシートは，セル B2～M2に数字を入力することで，繰り返し使うものとする。

(1) セル B1～N1に，ISBN コードの桁数を表す数値を入力する。
(2) セル B2～M2に，ISBN コードの0～12桁を，各セルに1桁ずつ入力する。
(3) セル B3～M3に，ISBN コードの各桁に対応した重みを入力する。
(4) セル B5に，ISBN コードに各桁の重みを掛けたものの合計を求める。
(5) セル B6に，剰余関数を使った次の式を入力する。
　　剰余(B5,10)
(6) セル N2に，チェック数字を求める式を入力する。

| | A | B | C | D | E | F | G | H | I | J | K | L | M | N |
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
| 1 | 桁 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 |
| 2 | ISBN コード | 9 | 7 | 8 | 4 | 0 | 0 | 0 | 4 | 1 | 3 | 2 | 1 | |
| 3 | 重み | 1 | 3 | 1 | 3 | 1 | 3 | 1 | 3 | 1 | 3 | 1 | 3 | |
| 4 | | | | | | | | | | | | | | |
| 5 | 和(S) | 68 | | | | | | | | | | | | |
| 6 | 剰余(R) | | | | | | | | | | | | | |

注記　網掛けの部分は，表示していない。
図3　チェック数字を求めるワークシート","multiple_choice","/quiz-figures/2012h24h-q100.webp",,"2","1",,,
"d5c38dc6-0d34-5acf-803a-6c1380f75b79","ip-quiz-v1:2013h25a-q001","2013-10-01","cc000001-0000-0000-0000-000000000001","1","A社は新たなシステムの開発を予定している。そのシステムの著作権をA社に帰属させるために必要なことだけを全て挙げたものはどれか。ここで，著作権に関する特段の契約や取決めはない。

① A社は開発の全てを委託する。
② A社は開発を委託した会社と機密保持契約を締結する。
③ A社の社員と派遣社員によって開発する。","multiple_choice",,,"2","1",,,
"768ae6e0-e706-5daf-89cb-f03dfd62766c","ip-quiz-v1:2013h25a-q002","2013-10-01","cc000001-0000-0000-0000-000000000001","2","証券業を営む A 社は, システムベンダの B 社に株式注文システム構築プロジェク トを委託している。 当該プロジェクトの運用テストにおいて, A 社が定めている “株式注文時の責任者承認における例外ルール"" を B 社が把握できていなかったこ とに起因する不良を発見した。ルールを明らかにするのはどの段階で行うべきであ ったか。","multiple_choice",,,"2","1",,,
"223bb244-8e95-552f-88bc-2226ebeedf81","ip-quiz-v1:2013h25a-q003","2013-10-01","cc000001-0000-0000-0000-000000000001","3","ROE (Return On Equity) を説明したものはどれか。","multiple_choice",,,"2","1",,,
"955a0205-d452-5690-8b5c-5f0557df1345","ip-quiz-v1:2013h25a-q004","2013-10-01","cc000001-0000-0000-0000-000000000001","4","個人情報に該当しないものはどれか。","multiple_choice",,,"2","1",,,
"f188def3-fe48-598c-a4b8-4756a3b677f2","ip-quiz-v1:2013h25a-q005","2013-10-01","cc000001-0000-0000-0000-000000000001","5","SCMの導入効果として, 最も適切なものはどれか。","multiple_choice",,,"2","1",,,
"79614b77-6fd6-50ea-8ad5-94ad4249f03b","ip-quiz-v1:2013h25a-q006","2013-10-01","cc000001-0000-0000-0000-000000000001","6","当期純利益を求める計算式はどれか。","multiple_choice",,,"2","1",,,
"30b9edc8-c798-586e-a16f-cdb27a97a5bd","ip-quiz-v1:2013h25a-q007","2013-10-01","cc000001-0000-0000-0000-000000000001","7","企業が作成する計算書類などを監査する者はどれか。","multiple_choice",,,"2","1",,,
"de5e528b-0822-5c62-9318-0eac889ca52d","ip-quiz-v1:2013h25a-q008","2013-10-01","cc000001-0000-0000-0000-000000000001","8","技術を理解している者が企業経営について学び, 技術革新をビジネスに結びつけ ようとする考え方はどれか。","multiple_choice",,,"2","1",,,
"2b2e1e7e-242a-58b0-bdc6-5f8272eae13b","ip-quiz-v1:2013h25a-q009","2013-10-01","cc000001-0000-0000-0000-000000000001","9","インターネットを利用した広告において, あらかじめ受信者からの同意を得て, 受信者の興味がある分野についての広告をメールで送るものはどれか。","multiple_choice",,,"2","1",,,
"9fbe61c5-7b51-5543-8489-58a7ba4f8f3f","ip-quiz-v1:2013h25a-q010","2013-10-01","cc000001-0000-0000-0000-000000000001","10","サービス指向アーキテクチャ (SOA) における“サービス” を構成する要素として, 適切なものはどれか。","multiple_choice",,,"2","1",,,
"636bb324-d0ee-5b42-8574-8dee775b6e4b","ip-quiz-v1:2013h25a-q011","2013-10-01","cc000001-0000-0000-0000-000000000001","11","経営理念に関する記述のうち, 最も適切なものはどれか。","multiple_choice",,,"2","1",,,
"f7c3e096-842b-553c-8037-f065be2d5a6c","ip-quiz-v1:2013h25a-q012","2013-10-01","cc000001-0000-0000-0000-000000000001","12","ある資材を三つの工場 A，B，C に配分して，製品を生産している。資材の配分個数に応じた工場の利益は表のとおりである。合計4個の資材を工場に配分することによって得られる最大の利益は，何百万円か。

単位 百万円

| 資材の配分個数 | 0 個 | 1 個 | 2 個 | 3 個 | 4 個 |
|---|---|---|---|---|---|
| A 工場の利益 | 0 | 2 | 5 | 5 | 7 |
| B 工場の利益 | 0 | 3 | 5 | 5 | 7 |
| C 工場の利益 | 0 | 3 | 4 | 6 | 8 |","multiple_choice","/quiz-figures/2013h25a-q012.webp",,"2","1",,,
"53218e56-7237-59f2-b68c-bb030015d697","ip-quiz-v1:2013h25a-q013","2013-10-01","cc000001-0000-0000-0000-000000000001","13","親会社が, 子会社を含めた企業集団の一会計期間の収益と費用の状態を示した連 結財務諸表はどれか。","multiple_choice",,,"2","1",,,
"4364512f-76fd-5664-a80a-f9a97d2490c9","ip-quiz-v1:2013h25a-q014","2013-10-01","cc000001-0000-0000-0000-000000000001","14","ビジネス戦略上の重要成功要因として""販売の機会損失の低減"" が設定されたと き, この重要成功要因の達成度を評価するのに最も適切な指標はどれか。","multiple_choice",,,"2","1",,,
"87c99d63-aba9-570d-a693-9488a991442b","ip-quiz-v1:2013h25a-q015","2013-10-01","cc000001-0000-0000-0000-000000000001","15","クラスの学生の8科目の成績をそれぞれ5段階で評価した。クラスの平均点と学生 の成績の比較や, 科目間の成績のバランスを評価するために用いるグラフとして. 最も適切なものはどれか。","multiple_choice",,,"2","1",,,
"006199c0-854e-538f-9c96-82198a5af029","ip-quiz-v1:2013h25a-q016","2013-10-01","cc000001-0000-0000-0000-000000000001","16","a一d の機器のうち, 組込みシステムが実装されているものを全て挙げたものは どれか。
a 飲料自動販売機 b カーナビゲーション装置 c 携帯型ゲーム機 d 携帯電話機","multiple_choice",,,"2","1",,,
"29d614c1-28e4-570f-8ef8-ba3cd22c6d69","ip-quiz-v1:2013h25a-q017","2013-10-01","cc000001-0000-0000-0000-000000000001","17","提案依頼書の説明として適切なものはどれか。","multiple_choice",,,"2","1",,,
"09b5ad66-700a-5fbf-910d-62e7470b3a96","ip-quiz-v1:2013h25a-q018","2013-10-01","cc000001-0000-0000-0000-000000000001","18","SWOT分析で用いる四つの視点の一つである""脅威""になり得る事例はどれか。","multiple_choice",,,"2","1",,,
"7d7d0c39-70c4-59cb-a175-f516b0269bfe","ip-quiz-v1:2013h25a-q019","2013-10-01","cc000001-0000-0000-0000-000000000001","19","システムのライフサイクルを企画プロセス, 要件定義プロセス, 開発プロセス, 運用プロセス, 保守プロセスに分けたとき, 企画プロセスの完了時の状態として適 切なものはどれか。","multiple_choice",,,"2","1",,,
"bb492cef-451e-563b-bed8-3c72f64e73d3","ip-quiz-v1:2013h25a-q020","2013-10-01","cc000001-0000-0000-0000-000000000001","20","IT を企業の経営戦略の実現に役立てて行くために, 情報戦略の立案に当たって留 意すべきこととして, 最も適切なものはどれか。","multiple_choice",,,"2","1",,,
"0f76ddd7-306b-5b3e-8eb4-e09b216d3211","ip-quiz-v1:2013h25a-q021","2013-10-01","cc000003-0000-0000-0000-000000000001","21","携帯電話機や家電などで用いられる無線通信の標準化規格である Bluetooth の活 用事例はどれか。","multiple_choice",,,"2","1",,,
"0cf955ec-bb39-5783-8280-28a074dfa581","ip-quiz-v1:2013h25a-q022","2013-10-01","cc000001-0000-0000-0000-000000000001","22","ターゲットマーケティングの説明として, 適切なものはどれか。","multiple_choice",,,"2","1",,,
"c3f584fd-9145-579f-84a5-90815703024c","ip-quiz-v1:2013h25a-q023","2013-10-01","cc000001-0000-0000-0000-000000000001","23","ソフトウェア製品において, 意匠法による保護の対象となるものはどれか。","multiple_choice",,,"2","1",,,
"e7a6577d-abaf-5235-ba75-bc4e165227c7","ip-quiz-v1:2013h25a-q024","2013-10-01","cc000001-0000-0000-0000-000000000001","24","情報リテラシを説明したものはどれか。","multiple_choice",,,"2","1",,,
"da5fe140-5fa6-5611-af4a-4a761b8a7699","ip-quiz-v1:2013h25a-q025","2013-10-01","cc000001-0000-0000-0000-000000000001","25","工程問の仕掛品や在庫を削減するために, 必要なものを必要なときに必要な数量 だけ後工程に供給することを目的として, 全ての工程が後工程からの指示や要求に 従って生産する方式はどれか。","multiple_choice",,,"2","1",,,
"222690cd-6697-56c1-90a0-3db83b35b870","ip-quiz-v1:2013h25a-q027","2013-10-01","cc000001-0000-0000-0000-000000000001","27","不正アクセス禁止法において, 規制されている行為はどれか。","multiple_choice",,,"2","1",,,
"8dd455c4-e53c-5ad2-bc4e-3ac493d6a15e","ip-quiz-v1:2013h25a-q028","2013-10-01","cc000002-0000-0000-0000-000000000001","28","IT 統制は, IT に係る全般統制や業務処理統制などに分類される。 全般統制はそれ ぞれの業務処理統制が有効に機能する環境を保証する統制活動のことをいい, 業務 処理統制は業務を管理するシステムにおいて承認された業務が全て正確に処理, 記 録されることを確保するための統制活動のことをいう。 統制活動に関する記述のう ち, 業務処理統制に当たるものはどれか。","multiple_choice",,,"2","1",,,
"4d96f3d9-c1f0-545f-92cb-a538fca6f88f","ip-quiz-v1:2013h25a-q029","2013-10-01","cc000002-0000-0000-0000-000000000001","29","サービスデスクに関する説明として, 適切なものはどれか。","multiple_choice",,,"2","1",,,
"ac733b66-dffa-5060-abe3-ed0403f4b432","ip-quiz-v1:2013h25a-q030","2013-10-01","cc000002-0000-0000-0000-000000000001","30","ITサービスマネジメントにおける管理サイクルを表すものはどれか。","multiple_choice",,,"2","1",,,
"673162ed-0312-50d4-a077-d07097964f59","ip-quiz-v1:2013h25a-q031","2013-10-01","cc000001-0000-0000-0000-000000000001","31","システムが実現すべき応答時間などのシステムの品質を明確にする工程として, 適切なものはどれか。","multiple_choice",,,"2","1",,,
"bf61b642-48b7-5fc1-a254-198017af502d","ip-quiz-v1:2013h25a-q032","2013-10-01","cc000002-0000-0000-0000-000000000001","32","プロジェクト・スコープ・マネジメントで実施する作業として, 適切なものはど れか。","multiple_choice",,,"2","1",,,
"afe6d15a-9832-5a63-8c17-7c1356526137","ip-quiz-v1:2013h25a-q033","2013-10-01","cc000002-0000-0000-0000-000000000001","33","利用者がIT サービスプロバイダと契約する際, 双方の間でサービスの品質と範囲 を明文化する文書はどれか。","multiple_choice",,,"2","1",,,
"561ff92a-e1d0-5736-a5a3-17c270dd54fa","ip-quiz-v1:2013h25a-q034","2013-10-01","cc000002-0000-0000-0000-000000000001","34","ソフトウェア開発プロジェクトにおいて, 上流工程から順に工程を進めることに する。要件定義 システム設計, 詳細設計の工程ごとに完了判定を行い, 最後にプ ログラミングに着手する。このプロジェクトで適用するソフトウェア開発モデルは どれか。","multiple_choice",,,"2","1",,,
"1a231f65-083f-5aeb-8091-424f47f80870","ip-quiz-v1:2013h25a-q035","2013-10-01","cc000002-0000-0000-0000-000000000001","35","システムテストで実施する作業の説明として, 適切なものはどれか。","multiple_choice",,,"2","1",,,
"9ce372c7-f585-5baa-ae4a-13bc2e0ec7a2","ip-quiz-v1:2013h25a-q036","2013-10-01","cc000001-0000-0000-0000-000000000001","36","個人に特定の席を割り当てずに共有の席を用意し, 出社した従業員が空いている 席を使って仕事を行うオフィスの形態はどれか。","multiple_choice",,,"2","1",,,
"1c230e92-c98e-53be-9cac-d22cdf4cbc60","ip-quiz-v1:2013h25a-q037","2013-10-01","cc000002-0000-0000-0000-000000000001","37","図に示す情報システムライフサイクルのうち，システム監査の監査対象として適切な工程はどれか。ここで，各矢印は監査対象の範囲を示す。","multiple_choice","/quiz-figures/2013h25a-q037.webp",,"2","1",,,
"776a7e2c-06e8-5163-a75a-1e13312be916","ip-quiz-v1:2013h25a-q038","2013-10-01","cc000002-0000-0000-0000-000000000001","38","内部監査として社内で実施したシステム監査の結果を踏まえて行われる改善活動 のうち, システム監査人が実施するものはどれか。","multiple_choice",,,"2","1",,,
"cc11d334-9aa0-5016-977e-8834aa6bbe32","ip-quiz-v1:2013h25a-q039","2013-10-01","cc000002-0000-0000-0000-000000000001","39","プロジェクトマネジメントの活動には，プロジェクト・コスト・マネジメント，プロジェクト・スコープ・マネジメント，プロジェクト・タイム・マネジメント，プロジェクト統合マネジメントなどがある。プロジェクト統合マネジメントで実施する内容として，適切なものはどれか。","multiple_choice",,,"2","1",,,
"d4e864f2-21f4-5926-ac5d-9c640975bfbb","ip-quiz-v1:2013h25a-q040","2013-10-01","cc000002-0000-0000-0000-000000000001","40","システム開発を, システム要件定義 システム方式設計, ソフトウェア要件定義, ソフトウェア方式設計, ソフトウェア詳細設計の順で実施するとき, ソフトウェア 詳細設計で初めて決定する項目として, 適切なものはどれか。","multiple_choice",,,"2","1",,,
"9e489947-b78f-5038-89d8-5ba63aff49da","ip-quiz-v1:2013h25a-q041","2013-10-01","cc000002-0000-0000-0000-000000000001","41","システム開発プロジェクトにおいて, プログラム作成の生産性を向上させるため の施策として, 新しく参加したメンバに対し, 開発ツールの利用スキル向上のトレ ーニングを計画した。この施策の効果を評価する指標として, 最も適切なかものはど れか。","multiple_choice",,,"2","1",,,
"69cf3d44-c76f-5d35-9497-5d4530d83d5d","ip-quiz-v1:2013h25a-q042","2013-10-01","cc000002-0000-0000-0000-000000000001","42","プロジェクトにおいて，当初のプロジェクト範囲に含まれている，予測はできるが発生することが確実ではないイベントの対策費用のことをコンティンジェンシー予備という。あるシステム開発プロジェクトにおいて，開発を受注したベンダ側のプロジェクトマネージャが計上するコストのうち，コンティンジェンシー予備に分類するのが適切なものはどれか。","multiple_choice",,,"2","1",,,
"88785bb1-7188-5c86-87b8-ba1e1c81ec74","ip-quiz-v1:2013h25a-q043","2013-10-01","cc000001-0000-0000-0000-000000000001","43","システム開発における設計手順として, 求められる要件を明確にしていく順に並 べたものはどれか。","multiple_choice",,,"2","1",,,
"9318880e-6a21-5aa0-b670-2b976f7eed31","ip-quiz-v1:2013h25a-q044","2013-10-01","cc000002-0000-0000-0000-000000000001","44","サービスデスクのインシデント管理に関する評価指標①〜③のうち，適切なものだけを全て挙げたものはどれか。
① SLAで定められた目標対応時間内に対応が完了したインシデントの割合
② インシデントの平均解決時間
③ 対応が終了していないインシデントの割合","multiple_choice",,,"2","1",,,
"3ed7d4bd-6a4c-5512-88f8-0b64bab4f444","ip-quiz-v1:2013h25a-q045","2013-10-01","cc000002-0000-0000-0000-000000000001","45","次のような活動を行うプロジェクトマネジメントの知識エリアとして, 適切なも のはどれか。
システム開発において, 結合テスト開始前に, 顧客から機能の追加要求があり, スコープの変更を行うことにした。 本番稼働日は変更できないとのことなので, 応援チームの編成とスケジュールの調整を行い, 変更した計画について変更管理 委員会の承認を得た。","multiple_choice",,,"2","1",,,
"86d7c665-eccb-5f8e-b375-4155af954e1f","ip-quiz-v1:2013h25a-q046","2013-10-01","cc000002-0000-0000-0000-000000000001","46","システム開発プロジェクトにおいて, 類似している他のプロジェクトの実績を基 準として, 単体テストの不具合発生率を評価することにした。品質計画におけるこ の手法はどれか。","multiple_choice",,,"2","1",,,
